id,name,carrier,state,tier,brand_or_generic,created_at,updated_at
9758,Azopt,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9759,Combigan,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9760,Cosopt PF,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9761,Dorzolamide-Timolol,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9762,Latanoprost,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9763,Lumigan,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9764,Simbrinza,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9765,Timolol Maleate,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9766,Travatan Z,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9767,Acuvail,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9768,Bromday,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9769,Ilevro,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9770,Lotemax Gel,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9771,Lotemax Solution,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9772,Prolensa,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9773,Dexilant,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9774,Helidac,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9775,Nexium,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9776,Omeclamox-Pak,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9777,Omeprazole,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9778,Pantoprazole,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9779,Prevacid Capsules,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9780,Prevacid Solutab,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9781,Prevpac,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9782,Pylera,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9783,Rabeprazole,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9784,Sucralfate Tablet,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9785,Zegerid Capsule,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9786,Ondansetron,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9787,Ondansetron ODT,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9788,Sancuso,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9789,Zuplenz,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9790,Amitiza,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9791,Apriso,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9792,Asacol HD Tablet,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9793,Canasa,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9794,Cortifoam,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9795,Creon,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9796,Delzicol,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9797,Giazo,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9798,Golytely,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9799,Halflytely,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9800,Hyoscyamine,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9801,Lialda,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9802,Linzess,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9803,Metoclopramide,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9804,Metozolv ODT,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9805,Moviprep,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9806,Pentasa,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9807,Pertzye,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9808,Polyethylene Glycol 3350,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9809,Prepopik,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9810,Procort,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9811,Suclear,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9812,Sulfasalazine,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9813,Suprep,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9814,Uceris,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9815,Ultresa,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9816,Ursodiol,United Healthcare,CA,1,generic,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9817,Viokace,United Healthcare,CA,3,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9818,Zenpep,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9819,Atripla,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9820,Complera,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9821,Epzicom,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9822,Intelence,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9823,Isentress,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9824,Kaletra,United Healthcare,CA,2,brand,2014-10-09T23:41:11-07:00,2014-10-09T23:41:11-07:00
9825,Norvir,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9826,Prezista,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9827,Reyataz,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9828,Stribild,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9829,Sustiva,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9830,Truvada,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9831,Viread,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9832,Cetrotide,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9833,Gonal-F,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9834,Gonal-F RFF,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9835,Ovidrel,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9836,Anastrozole,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9837,Antipyrine/Benzocaine,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9838,Aranesp,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9839,Auvi-Q,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9840,Benzonatate,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9841,Bethkis,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9842,Bromfed DM,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9843,Chlorhexidine Gluconate,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9844,Ciprodex,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9845,Epipen,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9846,Epipen-Jr,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9847,Exemestane,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9848,Fosrenol,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9849,Hydrocodone/ Chlorpheniramine,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9850,Hydrocodone/ Homatropine,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9851,Letrozole,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9852,Lidocaine Transdermal Patch,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9853,Nuedexta,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9854,Pegasys,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9855,Procrit,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9856,Promethazine/Codeine,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9857,Promethazine/ Dextromethorphan,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9858,Pulmozyme,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9859,Rectiv,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9860,Renvela,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9861,Restasis,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9862,Rezira,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9863,Soltamox,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9864,Cialis,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9865,Staxyn,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9866,Viagra,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9867,Alfuzosin,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9868,Avodart,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9869,Doxazosin,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9870,Finasteride,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9871,Jalyn,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9872,Rapaflo,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9873,Tamsulosin,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9874,Terazosin,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9875,Androderm,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9876,Androgel,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9877,Android,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9878,Axiron,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9879,Depo-Testosterone,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9880,Fortesta,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9881,Testim,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9882,Testosterone Cypionate,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9883,Testosterone Enanthate,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9884,Testred,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9885,Tamoxifen,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9886,Tobi,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9887,Tobi Podhaler,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9888,Tobramycin Nebulized Solution,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9889,Zonatuss,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9890,Zutripro,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9891,Actonel,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9892,Alendronate Sodium,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9893,Atelvia,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9894,Binosto,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9895,Evista,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9896,Forteo,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9897,Ibandronate,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9898,Allopurinol,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9899,Amrix,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9900,Baclofen,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9901,Carisoprodol 350 mg,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9902,Colcrys,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9903,Cyclobenzaprine,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9904,Gralise,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9905,Horizant,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9906,Lorzone,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9907,Methocarbamol,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9908,Soma 250,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9909,Tizanidine Tablet,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9910,Uloric,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9911,Abstral,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9912,Acetaminophen/ Codeine,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9913,Avinza,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9914,Celebrex,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9915,Conzip,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9916,Diclofenac Sodium,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9917,Duexis,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9918,Duragesic,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9919,Etodolac,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9920,Exalgo,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9921,Fentanyl Patches,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9922,Fentora,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9923,Flector,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9924,Hydrocodone/ Acetaminophen,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9925,"Hydrocodone/ Acetaminophen5/300 mg, 7 .5/300 mg,10/300 mg",United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9926,Hydrocodone/Ibuprofen,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9927,Hydromorphone,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9928,Ibuprofen,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9929,Indomethacin,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9930,Kadian,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9931,Ketorolac,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9932,Lazanda,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9933,Meloxicam,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9934,Methadone,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9935,Morphine Sulfate Extended-Release Capsule,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9936,Morphine Sulfate Extended-Release Tablet,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9937,Nabumetone,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9938,Naprelan,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9939,Naproxen,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9940,Nucynta,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9941,Nucynta ER,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9942,Onsolis,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9943,Opana ER,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9944,Oxycodone,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9945,Oxycodone/ Acetaminophen,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9946,Oxycontin,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9947,Oxymorphone Extended-Release,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9948,Pennsaid,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9949,Rybix ODT,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9950,Sprix,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9951,Subsys,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9952,Tramadol,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9953,Tramadol Extended-Release,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9954,Tramadol Sustained-Release,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9955,Vimovo,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9956,Voltaren Gel,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9957,Zipsor,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9958,Zolvit,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9959,Cimzia,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9960,Enbrel,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9961,Humira,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9962,Hydroxychloroquine Sulfate,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9963,Leflunomide,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9964,Methotrexate,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9965,Orencia,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9966,Simponi,United Healthcare,CA,2,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9967,Detrol,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9968,Detrol LA,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9969,Dicyclomine,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9970,Enablex,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9971,Gelnique,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9972,Myrbetriq,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9973,Oxybutynin,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9974,Oxybutynin Extended-Release,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9975,Oxytrol,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9976,Sanctura,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9977,Sanctura XR,United Healthcare,CA,3,brand,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9978,Tolterodine,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
9979,Tolterodine Extended-Release,United Healthcare,CA,1,generic,2014-10-09T23:41:12-07:00,2014-10-09T23:41:12-07:00
